C1M1,C2M1,C3M1,C1M2,C2M2,C3M2,C1M3,C2M3,C3M3,C1M4,C2M4,C3M4,C1M5,C2M5,C3M5,C1M6,C2M6,C3M6
1.7811255105449,1.81147755081996,1.611309772633,1.41422155993364,1.27464519946819,1.17978806712399,1.47408062412554,1.74466587810344,1.58275483204401,1.77264622142493,1.8709093946784,1.7030098168269,1.3845227851798,1.69916509864365,1.47237860141317,1.5717929864518,1.8177330787321,1.58501958162158
1.4871713839507,1.56327235911836,1.55533452485407,1.43938777193641,1.51115520792311,1.42927055591153,1.65494954683943,1.40006944101018,1.55221917744104,1.41091499224851,1.54131689176101,1.53291282517117,1.47916477601201,1.6286745941341,1.45511359295099,1.56947010608015,1.56805328710133,1.66117318960096
1.82998976330832,1.66997160143429,1.92329900379638,1.48062434582201,1.44328694376687,1.60115572461189,1.49107943602927,1.52743596531541,1.41724592086522,1.58020203674677,1.69813040359892,1.69967321866254,1.66133900840318,1.67536849548495,1.82132047304534,1.52005617472117,2.03814625709541,1.44911079949922
1.5712050018683,1.82888553828402,1.93472423924332,1.44898248328009,1.53095020496412,1.62483593399949,1.3768528695233,1.38854888686439,1.73904131298567,1.75326316592277,1.57000463518342,1.73668699279919,1.81554901176071,1.67642096376843,1.71393280298152,1.71855409209275,1.80648497670744,1.93246157162852
1.92414278112087,1.50920216415855,1.56968810885991,1.41561986364674,1.61591541367857,1.63922475670574,1.52610613763605,1.48597777232659,1.6281178597819,1.82009168940819,1.72840855463039,1.80050497717778,1.55304658272261,1.62666182299411,1.80399588635445,1.48600561043036,1.62315159160507,1.88961464103044
1.87591214370453,1.80632031106972,1.54476442188389,1.75693343421778,1.55678005353221,1.52773747586522,1.49950111377714,1.27275261178137,1.40127645623478,1.9378046413337,1.62712857727409,1.36743089797164,1.61771986679133,1.65040818687466,1.71940300363065,1.75297768468183,1.7877913522164,1.91795419914652
1.53986283419629,1.4538885269832,1.39392416116928,1.75279029811025,1.6520494570998,1.53574983053892,1.52225926909473,1.77694046024634,1.79169353108319,1.91777843590738,1.75784514230148,1.88492841383593,1.83760674718521,1.72452421501949,1.55882393994595,1.85758314184735,1.82125365874212,1.41925802254134
1.48141136914816,1.71937545960221,1.40440122493475,1.69154556605698,1.48394273430263,1.53731557624321,1.60900318514762,1.55729173283238,1.56462666982645,1.480329870239,1.53223337442409,1.75066953574703,1.63047731370592,1.70642703017399,1.69967929976996,1.71392533371319,1.55127605315641,1.71076175543086
1.65062801253988,1.66315666277866,1.6392710549187,1.52183256835236,1.76673601565454,1.63535781263158,1.50817083498554,1.68740086841466,1.77232661642346,1.84807692408334,1.62871057658159,1.52672510237712,1.71166849086495,1.68535878234918,1.65165593150041,1.62628204042581,1.61353147539638,1.62692877890716
1.43132228691299,1.5910247990762,1.9454237047183,1.98763431479639,1.87801458041506,1.80413506147571,1.65894034368735,1.66449235608193,1.910016674379,1.59259974967305,1.86542034134272,1.9312588807111,1.57964291159181,1.83955323750853,1.83185722793545,1.47613493401936,1.84446470604844,1.47242144076962
1.837325016657,1.8366696928387,1.67877602779271,1.57049210679824,1.84841109091192,1.72572571404555,1.5262167112019,1.64292908870735,1.44969467918231,1.59387079066803,2.05852371519777,1.73611044523634,1.6856032147144,1.63261434909278,1.6662868109813,1.84866946666017,1.54940308375422,1.77352007303868
1.57384623020519,1.65419131755798,1.4796849047203,1.85761984327259,1.51642160749582,1.42231867908425,1.38320381449361,1.5189547371219,1.31482670056115,1.63940468537682,1.80376764246839,1.6525096723307,1.75443871578442,1.93386462228859,1.71521053700222,1.65549277860316,2.06693102481187,1.8905818190615
1.57061019338996,1.82550397809911,1.33622626511433,1.37249919068931,1.49409139330451,1.4655715681427,1.40738027665181,1.66557024951983,1.55538277966587,1.75197407540113,1.8438980303161,1.96493296856405,1.53431918084506,1.50078813760126,1.57985201143672,1.78124018241586,1.68076999492444,1.51017714008033
1.64812172087324,1.5989090835584,2.04653122932399,2.01488162210247,1.50030279841454,1.80654844205886,1.69209506424995,1.59597669859498,1.62683002202704,1.68767544620157,1.67536515966426,1.49805044152978,1.66157826034402,1.56403841885374,1.83097616578354,1.89232780743785,1.89338109757471,1.63705426283906
1.96653809507653,1.71528118592879,1.81225921045521,1.46641042765564,1.56551609465609,1.85359852726818,1.79366114969164,1.43547048986795,1.5950608311996,1.77215059094399,1.76355288048782,1.67571558007574,1.59308488186528,1.94465119973247,1.68165041706013,1.72455821714323,1.68238814150563,1.60284201978126
1.72831963974168,1.67735039374228,1.8021684413384,1.67549713643114,1.70679400669043,1.53668446878308,1.78032375572838,1.79686390964838,1.31644959555847,1.70290019957981,1.67399923566997,1.47302880211976,1.68502099215246,1.63515265201021,1.58065998036317,1.70689886451053,1.56289247120219,1.72108111528901
1.6582613130096,1.55234410022112,1.58245444171386,1.6101233413328,1.54394494987641,1.54602268265889,1.59351439348038,1.6127532016237,1.81805932416848,1.75507643085769,1.55897442016467,1.96111025571678,1.79033640893477,1.63552982853256,1.59696381411489,1.50804645405694,1.6961265418137,1.56876496956231
1.85502915337536,1.70589794746981,1.55206432780389,1.38565708383408,1.72926379011928,1.59935258656113,1.83234070838593,1.54426418294683,1.52839192035245,1.60800199757481,1.68779007752566,1.76046031716615,1.58253837734473,1.91057916849256,1.62554245496614,1.57230204194325,1.76782712391559,1.66606878017077
1.43403883899933,1.60769679313822,1.90782682432456,1.43969918695392,1.76595088672915,1.55592017141081,1.78035342648251,1.81279343980959,1.79291387828356,1.93308084087541,1.59106103235344,1.94034594061395,1.90817987075848,1.62868726768824,1.5505252431354,1.4226480776398,1.378276644594,1.69397872172539
1.68371373174593,1.73922690800325,1.89525020529185,1.83346693957224,1.82679770269188,2.02952938729935,1.63891590936807,1.82421427425612,1.8277531617386,1.60279731580027,1.71309178797206,1.51900800788809,1.79441881926052,1.80856065617011,1.87346521057888,1.64896095802432,1.86382678060757,1.67006475017825
1.7848928100108,1.60456446307213,1.66453942683822,1.70960439634319,1.59293940985334,1.80276930346223,1.51714487372215,1.92130603053222,1.65844541394882,1.53372709777648,1.48466850413568,1.49126529056013,1.81452959955292,1.73034884039045,1.69086568924538,1.4026238307973,1.72905752678854,1.67646216338925
1.45288923345583,1.62799762490573,1.61000137565735,1.82636115469176,1.8588030437004,1.68680366045818,1.60474774084195,1.73914714977195,1.69677857770503,1.75679174083677,1.61552418915387,1.69317479133915,1.65324046885335,1.74490990908611,1.62791742369766,1.4237481405933,1.55556217876992,1.65609632299083
