C1M1,C2M1,C3M1,C1M2,C2M2,C3M2,C1M3,C2M3,C3M3,C1M4,C2M4,C3M4,C1M5,C2M5,C3M5,C1M6,C2M6,C3M6
0.380342734164521,0.39565121162659,0.4132854019549,0.396490636222532,0.491900594734534,0.43534307994427,0.478153430937751,0.45550147930838,0.469694360701869,0.46674220976249,0.432648166257492,0.584414388476553,0.364372676258209,0.360063681475925,0.352161782846805,0.419893337286566,0.424795770771267,0.5239033196736
0.400999422567,0.458942975472982,0.420785862563674,0.420290405431707,0.499635461689241,0.487959434629075,0.464049958065988,0.499253203710879,0.510378056748649,0.452668316777986,0.442751774151097,0.444711066213562,0.405628883572548,0.448259433450469,0.458684767446734,0.536963340989372,0.470841927631921,0.40267695288721
0.461407221716263,0.470360881299122,0.473674076612413,0.359889315198922,0.426119471164556,0.381399232503707,0.467439405899753,0.49107911149079,0.442116259037704,0.423001651736501,0.512946994966378,0.537224640652929,0.43544061106505,0.496650264240538,0.48887807470479,0.395547528744413,0.481149431781466,0.35982189139534
0.345611338935129,0.450312299755822,0.42322091609421,0.429333617270236,0.468448840527184,0.456525679658839,0.454752649694858,0.478666171138131,0.483186391045528,0.434470078961096,0.406473746594867,0.512475081783238,0.474832635242378,0.423351440611883,0.399953836633799,0.407967898897857,0.462027957770068,0.445712770972011
0.375404486379698,0.429076639708715,0.377966392308037,0.378837727747093,0.431784564761087,0.467663797949555,0.382253756815208,0.451555746926086,0.421271252901796,0.442634502159626,0.495681831403309,0.495190007921858,0.425251734818402,0.455745604166513,0.454213255104696,0.566070880635978,0.599530020039162,0.532677005766698
0.507661403052527,0.372951132018739,0.409906510130145,0.381181737237792,0.518886867104586,0.416133439286019,0.446441049510216,0.487664457250057,0.460417552579496,0.387002072869985,0.608786151551419,0.546654090239506,0.488653737785432,0.483469473381493,0.43306681126118,0.447560745645571,0.514890679795094,0.425902328132489
0.405113119310687,0.387759282422952,0.359184980286176,0.365344106988579,0.406847550135837,0.420062132325682,0.385280090798928,0.46187829155447,0.433215572086344,0.445382803853515,0.485984945086106,0.439525103454834,0.3858140420973,0.403015172465703,0.456555887201007,0.467405838246939,0.54163540130376,0.529222589042226
0.349557370559488,0.442584387313727,0.433857450947723,0.366512971017025,0.481432579589612,0.342834762013927,0.431978512030767,0.40944544316154,0.450224338777568,0.416520196418198,0.478607478118399,0.47524271894472,0.400529440719654,0.411349784440643,0.426267916287116,0.482735553994197,0.504397464885738,0.457610308757238
0.329813512054889,0.404345047289064,0.351937851293383,0.398041003856,0.423942520030286,0.351627943934881,0.38122627475083,0.432227985880839,0.313263174930397,0.455407698737587,0.421436813737981,0.41571810423712,0.408837781555487,0.523366874346775,0.406459498768733,0.42288529092701,0.546825429767241,0.439337302820904
0.321674458890921,0.406772451400502,0.427953058310932,0.390839989097565,0.364939009900828,0.385000702344774,0.376837432698198,0.477983458108893,0.439127603757023,0.381535779427427,0.519330591981501,0.56366618771765,0.318491973442187,0.403101579446764,0.485731314031066,0.429909127224308,0.472452535983799,0.53136122675552
0.323597169629696,0.447675394158188,0.375141401270717,0.40079976147812,0.429634013192575,0.500996595901901,0.381536935119424,0.423635823778408,0.354580530733801,0.443783415773257,0.452678806704367,0.493871712686993,0.359075237346478,0.459354745961211,0.395793623650351,0.356631491700936,0.455039435012178,0.480562728066516
0.375118123018417,0.385073638762947,0.351129370225235,0.505465227598542,0.431279115157182,0.421175907329506,0.395224959081586,0.431126823049916,0.431943226623959,0.45913283091202,0.491835872521398,0.398098526300258,0.371119311811016,0.463010215373402,0.392358640555281,0.3805715648645,0.478341397244484,0.398511052652028
0.405292523524523,0.386170312477138,0.474533004722914,0.411753482773262,0.491110960959302,0.479480488713497,0.330661130046013,0.501268386769872,0.359290771567011,0.479158948803627,0.52582741064197,0.550428890811345,0.491012223356329,0.452924746452796,0.409345771346033,0.407910548046725,0.508058032233092,0.464297973950392
