C1M1,C2M1,C3M1,C1M2,C2M2,C3M2,C1M3,C2M3,C3M3,C1M4,C2M4,C3M4,C1M5,C2M5,C3M5,C1M6,C2M6,C3M6
0.500575728329389,0.537487012937953,0.571793457928127,0.603490766467529,0.634905161929767,0.667672296379516,0.699238984843196,0.734247798244143,0.767832365964036,0.802637330669008,0.839566771035235,0.874117492521136,0.906354128211086,0.943854495556838,0.976301104307393,1.01105926654857,1.04702944688646,1.08104932682739
0.524469647075594,0.561151662121061,0.594208772386805,0.622818539125885,0.651670418589216,0.678197990669934,0.700606643478822,0.727661266611285,0.757616798118247,0.783042395032907,0.819892429585546,0.853258973506487,0.877558210172253,0.910832978403862,0.941420891307991,0.977483950526316,1.01181446136334,1.05025524274522
0.436817709630327,0.47212712968274,0.505330476445134,0.54512178558075,0.574688620253936,0.606576717738794,0.627712101417319,0.658894620279819,0.688006349223129,0.711478135210002,0.742951256761099,0.776264272814513,0.808469825443731,0.84083181806973,0.874660260847647,0.902874208588997,0.937507472172134,0.96960162983606
0.493193976121489,0.523846713683143,0.552814884487497,0.583222543352658,0.615097370740355,0.643317645018868,0.671473651579804,0.699730886105887,0.727933935503578,0.763848465475771,0.80070353529839,0.831993458304888,0.85849065149451,0.889149096449366,0.92465844753463,0.958594143848689,0.999110906868777,1.03548009259707
0.520967857029664,0.551731264603608,0.586354108593346,0.61560699869429,0.644766524964438,0.678280735224115,0.704045198193873,0.732779749984255,0.760375757826221,0.79608181833238,0.830640950421838,0.870023628728399,0.900723242667785,0.936976712058681,0.969509161089752,1.00855149668819,1.04577940271267,1.08644921032417
0.519986623188638,0.550143932557236,0.577557652004743,0.60918464343038,0.641101215082231,0.671679791124642,0.701164264002253,0.730504065993496,0.756229595987888,0.794215839338293,0.827749966005796,0.862103617873146,0.900977824216316,0.937412559219615,0.97667554997836,1.01561559975666,1.05158717007534,1.08714115011062
0.515332992185088,0.544561777565902,0.573941166708493,0.607084650686378,0.63811558668148,0.668445685813231,0.693560459520596,0.719482424015618,0.748661708399986,0.781325603066227,0.816009973205994,0.853265924879424,0.885705619553492,0.915948539131144,0.952777769767436,0.983496498656061,1.01582835315152,1.05297084594503
0.491192938283897,0.521705305071597,0.552909263061611,0.587577425680767,0.617514254754482,0.64505386582977,0.672912779171552,0.701926376593218,0.731728563510222,0.767933976117234,0.800244896090084,0.841616108151668,0.875507257590269,0.909373947749804,0.942154671118089,0.975597415304866,1.01166340195672,1.05010738209505
0.461194972128364,0.491025074927006,0.518260980887882,0.551086919941265,0.58436187443624,0.61923603185883,0.651969530415434,0.680467535965504,0.707986767231547,0.742529932137826,0.774601228330717,0.807913100119767,0.843292969554906,0.877112140431461,0.909695882791065,0.946258955821112,0.979954906607695,1.01667315903163
0.443079005396873,0.476282880839742,0.509240982335441,0.542165625851793,0.57511186523983,0.610740271987158,0.640110114367796,0.669204656685188,0.695805629798003,0.735194732198002,0.771897368479205,0.804930603070287,0.83789234012341,0.870928377801661,0.907382385120915,0.942968756558766,0.978761357619078,1.01397102835351
