C1M1,C2M1,C3M1,C1M2,C2M2,C3M2,C1M3,C2M3,C3M3,C1M4,C2M4,C3M4,C1M5,C2M5,C3M5,C1M6,C2M6,C3M6
1.52528947865564,1.66432900442867,1.66029071829115,1.65812207554304,1.64334893752943,1.64657435441148,1.73313040607288,1.68746114126595,1.80837076213319,1.69827184006197,1.70661742773031,1.68987358184568,1.59834633100634,1.81800035054253,1.61234027898293,1.64438528341116,1.78148531153369,1.69187133335789
1.87755314188145,1.79560560934798,1.70699075762219,1.67835037881584,1.64449145740748,1.63456038251781,1.88495904166759,1.70030055628669,1.76700126250183,1.74074321862767,1.68922403906849,1.75606281117318,1.54080600982724,1.67079370995732,1.65034466394653,1.88810504433092,1.8787683298993,1.74243365685482
1.47647536408085,1.6489761118829,1.61333908985854,1.83774681205461,1.72133339895497,1.67954184191906,1.80479330693189,1.67981542569706,1.81157361961592,1.70315788958237,1.76372424484627,1.7266292800965,1.6391088143559,1.64824164601676,1.56173562598187,1.70629572954367,1.784660316444,1.66309288789553
1.70342036255042,1.67217799666149,1.81783196750661,1.80814486815125,1.8676811187248,1.6598640886698,1.66410717598337,1.66514981320704,1.86131999385162,1.6338402489551,1.58533229340428,1.77945389314625,1.6509752229106,1.75288054641521,1.76572307182746,1.63935862038424,1.64539868498594,1.81288948560217
1.4982372573406,1.6640375532814,1.60939604002192,1.58403533126347,1.62379749651962,1.73737826640488,1.62696173344614,1.63467210320715,1.82078549786753,1.66576920353678,1.72798842829186,1.85547616089968,1.481709022682,1.64983494052913,1.67440388944611,1.63479726983296,1.87907416173864,1.83469317407905
1.67457620598059,1.73949753748883,1.7126359927286,1.62870046117371,1.75195668615747,1.77096983357274,1.65239431613009,1.51020459600425,1.6776329148301,1.69970975159735,1.72533210115155,1.90010760737319,1.59228975643827,1.66430718280121,1.56419977809076,1.56080278149208,1.67090492760744,1.7024706329335
1.65860358037623,1.59966245357165,1.54099720199401,1.64302718827244,1.65823179998805,1.60227580970188,1.4037094604375,1.66512674744615,1.6966599065969,1.71222702706607,1.68769590088462,1.80198549139557,1.63389242968398,1.61133260160906,1.53324718574474,1.72397773720974,1.62137316887681,1.64494717150766
1.55560427046938,1.56624032656618,1.45136794193083,1.61687919604232,1.60403053249613,1.54781603196445,1.46749384667968,1.6180883408816,1.69870251387517,1.62732204582032,1.74809092718148,1.57669634460227,1.74642818732611,1.67464743451239,1.68799973160319,1.58636986565572,1.67473130908794,1.58983852568728
1.51908834304083,1.61839123870989,1.38939723570608,1.5032780233031,1.55335327813514,1.4428334532502,1.55520223792505,1.39185583846668,1.54743165318555,1.67703267285574,1.62814435668842,1.72650909288355,1.58494492586576,1.57075706129399,1.51182223301077,1.63747444796776,1.61678682135076,1.65506525889832
1.57738363412493,1.62858895547105,1.53107912325587,1.66715366460628,1.56085934483545,1.51198729602353,1.49492033899751,1.54308908863014,1.35590685046886,1.72461882552314,1.78157646304684,1.58615736049803,1.53016066566216,1.61830224490861,1.57985047021871,1.64023707863213,1.69491414186597,1.70559801449597
1.48989746754847,1.49495762932962,1.66743682333856,1.53009321329949,1.57783726183171,1.53055860425124,1.6081727183812,1.55756629611913,1.50869590570748,1.58497503761788,1.66169012142155,1.78216547774741,1.4799578455269,1.70657949430363,1.59895495833374,1.62869692156289,1.67333863671899,1.54750651066125
1.63875874910896,1.87223153730781,1.69926230079584,1.61777487746255,1.55020591088358,1.57885650442743,1.56128505920252,1.62331907928155,1.55125065131901,1.69636931072737,1.84599422072242,1.89015079881445,1.61863740182706,1.67854472900099,1.57388660999938,1.83517571688406,1.74506215987898,1.69071263299967
1.61167105326343,1.7844665847826,1.60332371841117,1.59650886055044,1.6803320169117,1.75096771794044,1.57984575723124,1.76489814671108,1.60919208189486,1.65815339833318,1.7694883521384,1.768677044335,1.54475577256374,1.65913036986078,1.69065052607284,1.73123852252968,1.85263360272808,1.56923019035512
1.77790633181666,1.67422019593103,1.73795226463476,1.73446641865119,1.72903569011872,1.70496966591034,1.69397767253184,1.82328751285716,1.82219327923038,1.65907675826424,1.78437802874779,1.70253641654187,1.8203334316126,1.84928653149433,1.61390702736392,1.78276399262851,1.8411123559472,1.77309310896134
1.69163707772267,1.88014494145788,1.77122630297462,1.76637391403446,1.72722358109828,1.59655783665756,1.72127253263827,1.73341187836904,1.89788372993433,1.86116369560686,1.81137643700498,1.76067215800924,1.69569686404908,1.7362474420882,1.74484912601008,1.76707449737126,1.78544277575053,1.62821703560042
1.67152548161058,1.54976539992006,1.77203599790562,1.8046416419575,1.71054335318797,1.72254604877956,1.89894290638773,1.78722751110948,1.79607150183484,1.76605071570196,1.84621544427423,1.84503953930223,1.74349234137835,1.70629347988354,1.83989544247716,1.82085908036672,1.78480355237484,1.76776168716227
1.64167587309764,1.69795035848915,1.64036711005952,1.6145570179477,1.64355505418795,1.673633218017,1.62306020109793,1.8105827163847,1.91585154755778,1.71289482709297,1.80246624808508,1.88421210865234,1.58127805226863,1.70594806945954,1.70608617592,1.58245132764269,1.70942579694111,1.69448661543732
1.75176436529448,1.79797020990051,1.84814084744701,1.76657347881307,1.71347936955082,1.75427920899163,1.73737488451786,1.7735729365798,1.85709344446984,1.84693683331056,1.73168909993785,1.73325729404732,1.77154572915579,1.82856145740647,1.75137461894039,1.56534580089781,1.68672416482235,1.79012090425475
1.6679751974367,1.63755710298005,1.63551985146591,1.58597990258496,1.6393202898513,1.53375168998647,1.74315639589224,1.68488257294008,1.61019086531607,1.8070360163891,1.72174124142911,1.79090751535885,1.7248612477676,1.61188372494817,1.66657416592264,1.60668553897711,1.85213156781541,1.58268574285712
1.64707904983678,1.80030601643899,1.76085734991949,1.79592560861371,1.86075381701271,1.51529540895427,1.80813020640998,1.69904790882043,1.95085499232105,1.67747850333036,1.80400640072694,1.79826024537589,1.74417101316719,1.63438018813726,1.74791144285052,1.55659053798203,1.6737292562675,1.8452835039831
1.56120900730948,1.77712319413132,1.7455138672079,1.6242629753465,1.84223365686525,1.82465761304821,1.80111912607508,1.73811068413369,1.79109822602472,1.76411792880167,1.90504096100953,1.7507398749833,1.65492370095924,1.72676281435316,1.80248226824026,1.68895260190425,1.71400647574536,1.74577619668323
1.67438028788932,1.65715481204354,1.77174350922562,1.71366452187174,1.6948250812309,1.69463185667135,1.68122749337602,1.77217083910922,1.78463299748429,1.87004337425663,1.93968569557079,1.77381430907402,1.71544416307002,1.53296787547977,1.77092029520517,1.6994178201504,1.7067470576417,1.81212616433986
1.7095013027902,1.72801156159315,1.70724866380096,1.93244896718766,1.74778533512118,1.73842054382661,1.80656229740719,1.83152705123669,1.83393838068506,1.94734015569669,1.94850940024321,1.8437974499757,1.85690041459193,1.68976860304795,1.75236699778425,1.742800714586,1.80427077867319,1.6748796480766
