C1M1,C2M1,C3M1,C1M2,C2M2,C3M2,C1M3,C2M3,C3M3,C1M4,C2M4,C3M4,C1M5,C2M5,C3M5,C1M6,C2M6,C3M6
1.62807779748785,1.57175420172025,1.59943659628294,1.4235079668297,1.65806765869591,1.45658400978516,1.64421455452321,1.26500345807275,1.55666296086251,1.58479101999379,1.60569439790381,1.80150168625397,1.75548757997382,1.43898838145911,1.3156998754341,1.69473204723975,1.69896597006787,1.75908065806469
1.44736420157628,1.57215462245775,1.30797608123559,1.60708137905435,1.55034864437429,1.19928580752625,1.20306092978273,1.28159514431555,1.40859387769721,1.56881689992178,1.51727649908055,1.72855968481662,1.53348738877094,1.44751977597789,1.62726901844715,1.588819553676,1.40197153789367,1.74196061198161
1.79438108899748,1.58129132163711,1.52909364134019,1.60489628574289,1.59491141477243,1.52771194114197,1.70647203507451,1.74893599138556,1.8526380983324,1.83821755946454,1.81929060434776,1.6493473469134,1.65936490931474,1.72399281466689,1.64323637858304,1.60982220991052,1.59538530714675,1.72329000584048
1.89305707981361,1.82953915925298,1.68340236825854,1.50876284066213,1.60046562425641,1.59403890174537,1.74397233994399,1.56137272076302,1.42947804050859,1.95618574252297,1.74288099922876,1.54076523828412,1.66619097267976,1.51862676484503,1.70202861040733,1.85805553091974,1.70716459240203,1.9093032106308
1.75037987085859,1.49330198656762,1.9388114919581,2.00755651645699,1.62193225388349,1.70695286015611,1.55530940650809,1.67893298646175,1.64118183618794,1.6943562607448,1.64183341285333,1.61534595236411,1.48995662623519,1.58248433025075,2.00356322114546,1.77498297284488,1.7887792300548,1.68304293076617
1.73447688148489,1.86751318632256,1.64560014138437,1.59562063139012,1.57917822846496,1.79162844029486,1.57737990897676,1.76388379379331,1.73870582417925,1.74397773519309,1.71362252481201,1.81516114079338,1.64817303498178,1.62904934225663,1.77276025456185,1.87823546648691,1.62724305423266,1.75501081011105
1.69929863404619,1.62482296336355,1.55358265860196,1.52677778922954,1.7323936983915,1.65862443499503,1.7854028120281,1.75306708435933,1.52018451271199,1.76251001169208,1.5316618193539,1.73030664030323,1.65055050926516,1.75998353753917,1.60897458028754,1.5623828764891,1.73775657014632,1.57588054796947
1.68626616250743,1.73468505572579,1.54100619530662,1.76960059748493,1.8689927508775,1.74949610845673,1.86485902614978,1.77247094068275,1.59568560384554,1.86605519148908,1.53815765080695,1.64885982897873,1.51760235717928,1.67057207867151,1.62848806739892,1.64378886297849,1.57954414379656,1.5017099217035
1.72669698919899,1.63707344358799,2.03889257847929,1.64682917694127,1.69537981942736,1.70480210531022,1.63849993789352,1.71133451284625,1.60141764301246,1.71681986721237,1.54732149443394,1.78635883906458,1.71673266923664,1.62590935571503,1.77265327544153,1.69119565987987,1.65248093573337,1.49233711944359
1.63289832352497,1.80340381474722,1.76907930667326,1.5396154214882,1.69930114270866,1.65317015916763,1.62390016177904,1.81154744989343,1.48801121774809,1.63654127664961,1.71501136034169,1.51121939941796,1.91291729390195,1.66815297001332,1.66321106171371,1.59674118393663,1.53975234463289,1.71564493290512
1.63905724220509,1.77412426022313,1.80457137118341,1.66372807316867,1.51621499656844,1.59376122568093,1.68951720822344,1.68749845405147,1.62913828940153,1.64147719725276,1.72035865812069,1.75425863494542,1.65386428816365,1.53912000572163,1.43381327472128,1.82821763010704,1.65508955238387,1.52105419028312
1.73802597544001,1.72810245726054,1.71449043703061,1.34883567425667,1.80712023047802,1.71073481065505,1.60105540416331,1.60628497475463,1.58931101427338,1.93127255250273,1.68538854015361,1.65130932007357,1.66432125653788,1.74388858563797,1.69757186388644,1.62110141160341,1.50126082027403,1.73026207892812
1.7894087653215,1.73998675308075,1.98502495676171,1.38229599425237,1.46494730457514,1.39531246321384,1.42721895803754,1.55673352172678,1.61046164214161,1.84656729661033,1.99198736303796,1.72651935231251,1.71746919783457,1.76785499317381,1.78901806697104,1.69930145190141,1.84760453438332,1.56903658683263
1.75071389304507,1.53308737971387,1.98553527932105,1.59622904962705,1.59354734723051,1.5338320862466,1.61351194764472,1.79745926732314,1.87048511089951,1.86087952875574,1.7896615236078,1.70437068296778,1.62750361708994,1.68317470511739,1.70227643785207,1.79554096313288,1.6839997473525,1.71540885727535
1.79656854598006,1.79794993161291,1.86665274094557,1.59744613766965,1.65553957678298,1.86070249246761,1.67481091538431,1.52358640767279,1.64128194509547,1.99356141726225,1.77922688165699,1.5838501348483,1.90850358915314,1.5750632121845,1.47463457210374,2.0396341969922,1.79487582530918,1.60566745657223
1.57818772898286,1.74704321309221,2.01571138545434,1.53557386590175,1.50022796467724,1.45163619547415,1.803438234195,1.71673160924856,1.73639200540978,1.55301359799462,1.64865376658143,1.69469449389453,1.68741288672606,1.82583817490232,1.7415561624238,1.68529810278826,1.91090991709793,1.82515917129819
1.66061650495768,1.58358614820134,1.55819989060206,1.32806568444518,1.65913304953388,1.47346966690988,1.39546887108017,1.54010422493765,1.52124502180898,1.68425398237189,1.78054764722847,1.83203050377976,1.66674856152775,1.61355365254846,1.64420425859287,1.7886924012297,1.78577351489217,1.56576979472805
1.91767494626473,1.62637480767828,1.67992971758506,1.3489960113019,1.22858808384998,1.45444118249236,1.67427454878662,1.79128165991926,1.86984141041307,1.73257714143284,1.6032530129398,1.50155026843127,1.57496846718284,1.55091286576937,1.80952213793488,1.59046427180177,1.78070517619357,1.7415656867854
1.93137274426113,1.87587945491858,1.68540035633399,1.48566713772936,1.78643704138047,1.55415849462403,1.43375522601982,1.62650526496992,1.44364964299699,1.63412399971642,1.98980588321069,1.61466692080795,2.03130754496368,1.84195028136867,1.72835062875333,1.72144642369777,1.71407423876472,1.81289599628724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
