C1M1,C2M1,C3M1,C1M2,C2M2,C3M2,C1M3,C2M3,C3M3,C1M4,C2M4,C3M4,C1M5,C2M5,C3M5,C1M6,C2M6,C3M6
0.386201785947755,0.396228303638677,0.460311821284168,0.342436573420307,0.401915581062009,0.374177584582636,0.350137818699974,0.446151476806625,0.427963739860826,0.420105348922396,0.444628281285666,0.442937070837107,0.401303164374738,0.393808870638806,0.385929099524167,0.443040568614002,0.431794012074591,0.46416921592299
0.393952797915736,0.505054956369716,0.429719164534681,0.406158232035308,0.36960798651397,0.336520486319755,0.368812451880152,0.363472705104511,0.42844546369079,0.393538194166992,0.403010787946646,0.486030751166913,0.399074610993166,0.368857061253124,0.41134348199585,0.479504944509955,0.509260470584476,0.498130745802833
0.48945825198134,0.43458260295637,0.536770788349173,0.461737198998792,0.376908535001037,0.404473981080008,0.427511172492975,0.330234076418925,0.457011560355918,0.383497482202561,0.488163948475655,0.394520058828146,0.469042779947504,0.374465680379643,0.418485202454721,0.445920170328845,0.438266026970045,0.404900904632193
0.30180282573165,0.433439003375654,0.352702305721437,0.315755594417105,0.410983846645215,0.373052040414317,0.322283488682202,0.388004169318927,0.346226285652123,0.399065320154504,0.49162483699749,0.434483856573205,0.359145718640256,0.427489001807742,0.402898971453218,0.437306189840136,0.49626730088714,0.463567831713242
0.339827476407332,0.395571809994952,0.357435479508481,0.353659907126217,0.393386752974544,0.366319877697645,0.336358735684139,0.367693384765849,0.35859080688735,0.409534672821989,0.426307243281837,0.393958905113705,0.39295505594066,0.480650002410375,0.389465523177072,0.426380044988776,0.482529721115529,0.489473719457331
0.358555679341858,0.410299327954352,0.370482586186107,0.470824286966746,0.472492367956031,0.414835617229532,0.370771558122851,0.387910462390297,0.393566962454934,0.433173757165019,0.458017601794153,0.457769392986498,0.481621730743996,0.468093018567141,0.469250370872487,0.528144178269195,0.433019785710277,0.492841020954067
0.294204964595905,0.4400816601419,0.443380136762144,0.367015621014184,0.394321948514476,0.476023085202226,0.260943486833671,0.416539059040869,0.327114408016696,0.305255567831768,0.435407567500611,0.396360811569357,0.353441869059106,0.440745744973598,0.407457363913317,0.430126343136052,0.466981735456504,0.488634945736177
0.352827645040767,0.490704829670879,0.434444217044108,0.36252291243726,0.393138167438261,0.431093830325473,0.313119409286056,0.424635262195633,0.358599754287101,0.3989276220017,0.517216756338304,0.451173655330662,0.373255204800971,0.492413553741182,0.416595219068531,0.419159360554687,0.489445882844559,0.461797588584171
0.329251864744096,0.428472140434238,0.410541080621155,0.462641689060289,0.385792269511831,0.402066391339468,0.325032639816411,0.39229875812416,0.398778938992908,0.354963074784897,0.447054032306254,0.403289672135292,0.401927663795999,0.450038296259524,0.426302533134404,0.417653945387307,0.494086347967652,0.430474564301479
0.358554513879533,0.402170655907001,0.386547132400764,0.42790758868183,0.446708930230576,0.371464307791312,0.317842550262089,0.345267131836241,0.324706747358808,0.436805220758161,0.457425155859926,0.383547541275887,0.434558809966108,0.454571291852099,0.407890364552311,0.415085364140124,0.498213097245261,0.413822454438324
0.350407612112437,0.390226509459786,0.369525806872005,0.381025228524993,0.407475662372678,0.402605898779112,0.323051626364282,0.364001047842925,0.316524175327185,0.340408251972057,0.487587888081838,0.430502289365911,0.33097735355727,0.425205741813357,0.34209116992819,0.387000438297605,0.450762647271836,0.462863885627647
0.303758376330713,0.372899257960897,0.344147167873939,0.385969417225878,0.416452454152707,0.389314119669056,0.377368285978544,0.39861793496714,0.306446683655701,0.360568362012487,0.446838335048677,0.424798973325877,0.328141133726055,0.360627041144537,0.379398486169557,0.374808612752771,0.42055095811103,0.466775887281344
0.291004274309533,0.41084798693305,0.37461238822537,0.341815497154316,0.354395861028858,0.403246404889236,0.479035597058164,0.448552794655855,0.436429578930484,0.41736996940278,0.420064202041804,0.477944110089038,0.393811405830138,0.358657317147477,0.427846617926998,0.425148052251291,0.501143751160462,0.421802692825827
